id,exam_season_id,eventId,academicYrId,csId,pattern,CourseCode,Program,sem,Subject,prn_no,inst_code,GraceMarks,GraceMarksType,RevaluationMarks,TotalMarks,Outof100Marks,GradePoints,CreditsforResult,SubjectGPA,MarksforGrade,Grade,Result,GraceMarksOrdinance,IsAbsent,State,UnfairMeansCase,ContinuousAssessment1Marks,ContinuousAssessment2Marks,MidExamMarks,SessionalExamMarks,InternalPracticalMarks,PracticalMarks,EndExamMarks,RemedialMarks,RevaluationMarks1,InternalSessional1,TW,PR_OR,subject_group,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by
255,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245034,5164,0,,,79,79,8,4,32,79,BB,Pass,,No,Published,,10,10,20,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
256,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245035,5164,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,10,10,18,,,,36,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
257,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245036,5164,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,10,9,18,,,,49,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
258,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245037,5164,0,,,93,93,10,4,40,93,EX,Pass,,No,Published,,10,10,19,,,,54,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
259,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245038,5164,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,10,9,20,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
260,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245039,5164,0,,,85,85,8.5,4,34,85,AB,Pass,,No,Published,,10,10,20,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
261,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245040,5164,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,10,10,20,,,,34,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
262,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245041,5164,0,,,75,75,7.5,4,30,75,BC,Pass,,No,Published,,10,10,20,,,,35,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
263,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245042,5164,0,,,80,80,8,4,32,80,BB,Pass,,No,Published,,10,10,18,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
264,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245043,5164,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,10,10,18,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
265,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245044,5164,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,10,9,20,,,,38,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
266,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245045,5164,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,10,10,20,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
267,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245046,5164,0,,,66,66,7,4,28,66,CC,Pass,,No,Published,,9,7,20,,,,30,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
268,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245047,5164,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,10,10,20,,,,33,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
269,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245048,5164,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,10,10,18,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
270,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245049,5164,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,10,9,20,,,,35,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
271,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245050,5164,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,9,10,20,,,,35,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
272,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245051,5164,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,8,10,20,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
273,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245052,5164,0,,,95,95,10,4,40,95,EX,Pass,,No,Published,,10,10,20,,,,55,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
274,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245053,5164,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,10,9,20,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
275,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245054,5164,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,10,8,20,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
276,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245055,5164,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,10,10,20,,,,38,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
277,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641245056,5164,0,,,64,64,6.5,4,26,64,CD,Pass,,No,Published,,4,10,19,,,,31,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
278,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051641293001,5164,0,,,76,76,8,4,32,76,BB,Pass,,No,Published,,10,10,20,,,,36,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
279,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051641293002,5164,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,10,10,17,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
280,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051641293003,5164,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,9,9,18,,,,37,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
281,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641293004,5164,0,,,65,65,6.5,4,26,65,CD,Pass,,No,Published,,10,10,20,,,,25,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
282,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051641293005,5164,0,,,80,80,8,4,32,80,BB,Pass,,No,Published,,10,10,20,,,,40,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
283,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051641293006,5164,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,10,10,18,,,,33,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
284,62,5,5,NULL,2021,11293,BTECH_ELEENG_SEM3#2021,3,BTBS301,T2051641293007,5164,0,,,58,58,6,4,24,58,DD,Pass,,No,Published,,10,10,19,,,,19,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
285,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051641372002,5164,0,,,90,90,9,4,36,90,AA,Pass,,No,Published,,10,10,20,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
286,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051641372003,5164,0,,,69,69,7,4,28,69,CC,Pass,,No,Published,,10,10,20,,,,29,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
287,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051641372004,5164,0,,,79,79,8,4,32,79,BB,Pass,,No,Published,,10,10,20,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
288,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051641372005,5164,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,10,10,20,,,,31,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
289,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051641372006,5164,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,10,10,20,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
290,62,5,5,NULL,2021,11372,BTECH_ENTCENG_SEM3#2021,3,BTBS301,T2051641372007,5164,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,10,10,20,,,,34,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
291,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051641612001,5164,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,9,10,20,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
292,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051641612002,5164,0,,,61,61,6.5,4,26,61,CD,Pass,,No,Published,,9,10,17,,,,25,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
293,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051641612003,5164,0,,,44,44,5,4,20,44,EE,Pass,,No,Published,,9,10,20,,,,5,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
294,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051641612004,5164,0,,,87,87,9,4,36,87,AA,Pass,,No,Published,,9,10,20,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
295,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051641612005,5164,0,,,54,54,5.5,4,22,54,DE,Pass,,No,Published,,9,10,20,,,,15,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
296,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051641612006,5164,0,,,70,70,7,4,28,70,CC,Pass,,No,Published,,9,10,20,,,,31,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
297,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051641612007,5164,0,,,68,68,7,4,28,68,CC,Pass,,No,Published,,9,10,20,,,,29,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
298,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051641612008,5164,0,,,57,57,6,4,24,57,DD,Pass,,No,Published,,9,10,20,,,,18,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
299,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051641612009,5164,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,9,10,20,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
300,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051681191001,5168,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,7,8,19,,,,52,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
301,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051681191002,5168,0,,,75,75,7.5,4,30,75,BC,Pass,,No,Published,,8,8,18,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
302,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051681191003,5168,0,,,55,55,5.5,4,22,55,DE,Pass,,No,Published,,9,8,19,,,,19,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
303,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051681191004,5168,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,8,9,20,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
304,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245001,5168,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,9,9,19,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
305,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245002,5168,0,,,79,79,8,4,32,79,BB,Pass,,No,Published,,8,8,18,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
306,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245003,5168,0,,,76,76,8,4,32,76,BB,Pass,,No,Published,,9,9,18,,,,40,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
307,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245004,5168,0,,,68,68,7,4,28,68,CC,Pass,,No,Published,,8,8,19,,,,33,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
308,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245005,5168,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,9,9,18,,,,37,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
309,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245006,5168,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,9,9,18,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
310,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245007,5168,0,,,69,69,7,4,28,69,CC,Pass,,No,Published,,7,7,18,,,,37,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
311,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245008,5168,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,9,9,20,,,,36,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
312,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245009,5168,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,9,9,20,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
313,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245010,5168,0,,,67,67,7,4,28,67,CC,Pass,,No,Published,,9,9,19,,,,30,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
314,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245011,5168,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,8,8,19,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
315,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245012,5168,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,9,9,20,,,,51,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
316,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245013,5168,0,,,34,34,0,0,0,0,NC,Fail,,Yes,Published,No,8,8,18,,,,Ab,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
317,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245014,5168,0,,,81,81,8.5,4,34,81,AB,Pass,,No,Published,,9,9,17,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
318,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245015,5168,0,,,54,54,5.5,4,22,54,DE,Pass,,No,Published,,9,9,18,,,,18,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
319,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245016,5168,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,9,9,18,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
320,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245017,5168,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,8,8,19,,,,51,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
321,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2051681245018,5168,0,,,75,75,7.5,4,30,75,BC,Pass,,No,Published,,8,8,20,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
322,62,5,5,NULL,2021,11612,BTECH_MECHENG_SEM3#2021,3,BTBS301,T2051681612001,5168,0,,,76,76,8,4,32,76,BB,Pass,,No,Published,,10,9,18,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
323,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191001,5170,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,9,10,19,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
324,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191002,5170,0,,,58,58,6,4,24,58,DD,Pass,,No,Published,,9,10,20,,,,19,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
325,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191003,5170,0,,,54,54,5.5,4,22,54,DE,Pass,,No,Published,,9,10,20,,,,15,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
326,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191004,5170,0,,,76,76,8,4,32,76,BB,Pass,,No,Published,,9,10,17,,,,40,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
327,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191005,5170,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,9,10,17,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
328,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191006,5170,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,10,9,18,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
329,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191007,5170,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,9,10,19,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
330,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191008,5170,0,,,61,61,6.5,4,26,61,CD,Pass,,No,Published,,10,9,19,,,,23,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
331,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191009,5170,0,,,40,40,5,4,20,40,EE,Pass,,No,Published,,10,9,20,,,,1,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
332,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2051701191010,5170,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,9,10,17,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
333,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242001,5170,0,,,76,76,8,4,32,76,BB,Pass,,No,Published,,8,9,20,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
334,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242002,5170,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,10,10,20,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
335,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242003,5170,0,,,75,75,7.5,4,30,75,BC,Pass,,No,Published,,10,10,20,,,,35,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
336,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242004,5170,0,,,59,59,6,4,24,59,DD,Pass,,No,Published,,7,7,19,,,,26,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
337,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242005,5170,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,10,9,18,,,,37,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
338,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242006,5170,0,,,79,79,8,4,32,79,BB,Pass,,No,Published,,10,10,18,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
339,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242007,5170,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,8,10,18,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
340,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242008,5170,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,7,10,17,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
341,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242009,5170,0,,,92,92,10,4,40,92,EX,Pass,,No,Published,,8,10,20,,,,54,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
342,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242010,5170,0,,,85,85,8.5,4,34,85,AB,Pass,,No,Published,,10,10,18,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
343,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242011,5170,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,9,10,18,,,,37,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
344,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242012,5170,0,,,80,80,8,4,32,80,BB,Pass,,No,Published,,10,9,19,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
345,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242013,5170,0,,,69,69,7,4,28,69,CC,Pass,,No,Published,,7,7,19,,,,36,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
346,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242014,5170,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,9,10,18,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
347,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242015,5170,0,,,68,68,7,4,28,68,CC,Pass,,No,Published,,8,9,18,,,,33,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
348,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242016,5170,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,7,10,20,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
349,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242017,5170,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,10,10,18,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
350,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242018,5170,0,,,81,81,8.5,4,34,81,AB,Pass,,No,Published,,9,9,19,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
351,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242019,5170,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,9,8,19,,,,35,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
352,62,5,5,NULL,2021,11242,BTECH_CSENG_SEM3#2021,3,BTBS301,T2051701242020,5170,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,9,9,19,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
